innings,ball,runs_off_bat,extras
1.053098243484515,-1.3077822648906745,-0.7092181709943443,-0.21504735533160058
1.053098243484515,-1.2901890129627165,2.040454770361115,-0.21504735533160058
1.053098243484515,-1.272595761034759,-0.7092181709943443,-0.21504735533160058
1.053098243484515,-1.255002509106801,-0.021799935655479472,-0.21504735533160058
1.053098243484515,-1.237409257178843,-0.7092181709943443,-0.21504735533160058
1.053098243484515,-1.2198160052508853,2.040454770361115,-0.21504735533160058
1.053098243484515,-1.131849745611096,-0.7092181709943443,-0.21504735533160058
1.053098243484515,-1.1142564936831383,-0.7092181709943443,2.8697401586235034
1.053098243484515,-1.0966632417551805,-0.021799935655479472,-0.21504735533160058
1.053098243484515,-1.0790699898272225,2.040454770361115,-0.21504735533160058
1.053098243484515,-1.0614767378992647,-0.021799935655479472,-0.21504735533160058
1.053098243484515,-1.0438834859713069,-0.7092181709943443,-0.21504735533160058
1.053098243484515,-1.026290234043349,-0.7092181709943443,-0.21504735533160058
1.053098243484515,-0.9559172263315178,-0.7092181709943443,-0.21504735533160058
1.053098243484515,-0.9383239744035599,-0.021799935655479472,-0.21504735533160058
1.053098243484515,-0.9207307224756021,-0.7092181709943443,-0.21504735533160058
1.053098243484515,-0.9031374705476442,-0.7092181709943443,2.8697401586235034
1.053098243484515,-0.8855442186196864,-0.021799935655479472,-0.21504735533160058
1.053098243484515,-0.8679509666917286,-0.7092181709943443,-0.21504735533160058
1.053098243484515,-0.7799847070519393,-0.7092181709943443,-0.21504735533160058
1.053098243484515,-0.7623914551239814,-0.021799935655479472,-0.21504735533160058
1.053098243484515,-0.7447982031960236,-0.021799935655479472,-0.21504735533160058
1.053098243484515,-0.7272049512680657,-0.7092181709943443,-0.21504735533160058
1.053098243484515,-0.7096116993401079,0.6656182996833853,-0.21504735533160058
1.053098243484515,-0.6920184474121501,-0.7092181709943443,-0.21504735533160058
1.053098243484515,-0.604052187772361,-0.7092181709943443,-0.21504735533160058
1.053098243484515,-0.586458935844403,0.6656182996833853,-0.21504735533160058
1.053098243484515,-0.5688656839164453,-0.7092181709943443,-0.21504735533160058
1.053098243484515,-0.5512724319884873,-0.021799935655479472,-0.21504735533160058
1.053098243484515,-0.5336791800605296,-0.7092181709943443,2.8697401586235034
1.053098243484515,-0.5160859281325718,-0.7092181709943443,-0.21504735533160058
1.053098243484515,-0.4281196684927826,-0.7092181709943443,-0.21504735533160058
1.053098243484515,-0.41052641656482464,-0.021799935655479472,-0.21504735533160058
1.053098243484515,-0.3929331646368669,-0.021799935655479472,-0.21504735533160058
1.053098243484515,-0.37533991270890893,-0.021799935655479472,-0.21504735533160058
1.053098243484515,-0.3577466607809512,-0.021799935655479472,-0.21504735533160058
