PC1,PC2,PC3
0.6977563433647435,-0.7694137615166453,-0.5868701784774994
0.22894080420244037,-0.7975295102848264,-0.4757499531409483
-0.24523628071962192,-0.8148712719587862,-0.37712253825128716
0.7192025264037802,-0.8125097098935311,-0.5368989366899393
-0.23451318920010347,-0.8364192461472292,-0.35213691735750696
-0.2291516434403443,-0.8471932332414506,-0.3396441069106169
0.25574853300123634,-0.8513994457559335,-0.41328590090649814
0.7620948924818538,-0.8987016066473024,-0.4369564531148192
-0.19162082312202997,-0.9226111429010003,-0.2521944337823868
-2.185456635046275,-1.8660859779207066,0.30445918554187096
0.7781795297611314,-0.9310235679299668,-0.39947802177414893
-0.17553618584275235,-0.9549331041836647,-0.21471600244171662
-0.17017464008299318,-0.9657070912778861,-0.20222319199482663
-2.1640104520072385,-1.9091819262975922,0.3544304273294309
-0.15945154856347468,-0.9872550654663291,-0.17723757110104638
0.3361717193976243,-1.0130092521692549,-0.22589374420314762
0.34153326515738347,-1.0237832392634763,-0.21340093375625763
1.7855107029626074,-1.0148539026184826,-0.459311936637681
-0.12728227400491957,-1.0518989880316576,-0.10228070841970624
1.7962337944821256,-1.0364018768069254,-0.434326315743901
-2.1157565401694054,-2.006147810145585,0.4668657213514413
0.3683409939561795,-1.0776531747345834,-0.15093688152180743
-0.08975145368660523,-1.1273168976912074,-0.014831035291476037
0.3951487227549754,-1.1315231102056904,-0.0884728292873573
-0.07902836216708678,-1.1488648718796504,0.010154585602304141
